Payment ID,Order ID,Amount (INR),Timestamp,Memo,Payer
pay_noise_3295,STL20260817001-ORD303295,6716.88,2026-08-17T11:10:20.382314+00:00,Sale 303295,customer_3506
pay_noise_13236,ORD313236,1815.37,2026-08-15T13:54:21.398683+00:00,Sale 313236,customer_2225
pay_noise_760,ORD300760,2998.68,2026-08-15T03:56:30.295871+00:00,Sale 300760,customer_2974
pay_noise_12040,STL20260817001-ORD312040,1072.93,2026-08-17T22:52:07.408544+00:00,Sale 312040,customer_4710
pay_noise_2192,ORD302192,492.81,2026-08-15T14:46:56.425145+00:00,Sale 302192,customer_3287
pay_noise_7157,ORD307157,794.98,2026-08-16T22:28:00.589760+00:00,Sale 307157,customer_2578
pay_noise_21801,ORD321801,312.87,2026-08-14T06:36:01.477960+00:00,Sale 321801,customer_2589
pay_noise_23410,ORD323410,58351.07,2026-08-14T02:34:49.293740+00:00,Sale 323410,customer_3321
pay_noise_14875,ORD314875,20581.56,2026-08-16T15:32:44.266238+00:00,Sale 314875,customer_2517
pay_noise_1321,ORD301321,158.10,2026-08-13T10:01:50.685770+00:00,Sale 301321,customer_3774
pay_noise_14693,ORD314693,445.93,2026-08-16T16:33:14.425151+00:00,Sale 314693,customer_1323
pay_noise_8060,ORD308060,1653.29,2026-08-13T16:23:29.131511+00:00,Sale 308060,customer_4580
pay_noise_12262,STL20260816001-ORD312262,102436.26,2026-08-17T21:08:41.240162+00:00,Sale 312262,customer_2901
pay_noise_9621,ORD309621,1499.61,2026-08-17T00:52:04.769980+00:00,Sale 309621,customer_2461
pay_noise_3091,ORD303091,6640.23,2026-08-13T18:02:46.550822+00:00,Sale 303091,customer_4485
pay_noise_18024,ORD318024,525.59,2026-08-16T15:23:36.398894+00:00,Sale 318024,customer_4853
pay_noise_15388,STL20260819001-ORD315388,1546.73,2026-08-15T06:41:33.808431+00:00,Sale 315388,customer_1217
pay_noise_19179,STL20260817001-ORD319179,6666.17,2026-08-17T00:45:09.582764+00:00,Sale 319179,customer_1970
pay_noise_12928,ORD312928,2155.88,2026-08-13T08:44:54.621069+00:00,Sale 312928,customer_4879
pay_noise_8781,ORD308781,47478.18,2026-08-17T14:32:45.974568+00:00,Sale 308781,customer_3728
pay_noise_18799,ORD318799,8159.59,2026-08-17T19:02:00.764562+00:00,Sale 318799,customer_2434
pay_noise_2927,ORD302927,7123.21,2026-08-15T19:35:44.744764+00:00,Sale 302927,customer_2284
pay_noise_12786,ORD312786,1116.55,2026-08-15T21:34:26.812063+00:00,Sale 312786,customer_3340
pay_noise_5455,STL20260819001-ORD305455,5334.37,2026-08-15T19:52:19.449699+00:00,Sale 305455,customer_2399
pay_noise_14287,ORD314287,133.27,2026-08-17T05:42:05.432813+00:00,Sale 314287,customer_4197
pay_noise_22456,ORD322456,841.17,2026-08-15T11:16:19.923688+00:00,Sale 322456,customer_1667
pay_noise_7853,STL20260819001-ORD307853,135.28,2026-08-16T04:59:47.866788+00:00,Sale 307853,customer_1695
pay_noise_23819,ORD323819,35467.08,2026-08-15T04:21:30.165566+00:00,Sale 323819,customer_1942
pay_noise_17463,ORD317463,526.09,2026-08-14T15:44:11.198970+00:00,Sale 317463,customer_2799
pay_noise_17823,ORD317823,130.85,2026-08-14T05:53:33.883762+00:00,Sale 317823,customer_1381
pay_noise_11747,STL20260817001-ORD311747,9183.55,2026-08-17T02:27:47.070525+00:00,Sale 311747,customer_3338
pay_noise_18401,ORD318401,3529.38,2026-08-13T07:21:00.930340+00:00,Sale 318401,customer_2636
pay_noise_23556,ORD323556,4247.07,2026-08-15T21:26:42.640619+00:00,Sale 323556,customer_3632
pay_noise_20308,ORD320308,9731.94,2026-08-14T04:22:28.319079+00:00,Sale 320308,customer_3453
pay_noise_24497,ORD324497,15265.23,2026-08-14T15:53:15.873153+00:00,Sale 324497,customer_1920
pay_noise_14582,STL20260816001-ORD314582,3911.83,2026-08-14T09:59:17.972759+00:00,Sale 314582,customer_3117
pay_noise_5114,ORD305114,217.84,2026-08-16T01:49:00.246550+00:00,Sale 305114,customer_3149
pay_noise_15033,ORD315033,1901.84,2026-08-13T06:01:13.498867+00:00,Sale 315033,customer_1683
pay_noise_19837,STL20260817001-ORD319837,1973.88,2026-08-16T16:03:21.464805+00:00,Sale 319837,customer_4701
pay_noise_8098,ORD308098,39431.33,2026-08-14T02:45:01.534029+00:00,Sale 308098,customer_3856
pay_noise_11928,STL20260817001-ORD311928,17755.92,2026-08-14T11:06:22.010866+00:00,Sale 311928,customer_4965
pay_noise_9449,ORD309449,1920.46,2026-08-13T03:38:01.852996+00:00,Sale 309449,customer_2710
pay_noise_6417,ORD306417,4691.37,2026-08-14T20:31:02.660382+00:00,Sale 306417,customer_4849
pay_noise_9596,STL20260816001-ORD309596,8759.97,2026-08-15T03:41:27.063424+00:00,Sale 309596,customer_2429
pay_noise_11998,ORD311998,4081.81,2026-08-15T03:47:53.474107+00:00,Sale 311998,customer_2760
pay_noise_16023,ORD316023,6809.05,2026-08-15T21:53:07.444679+00:00,Sale 316023,customer_1325
pay_noise_5495,ORD305495,255.16,2026-08-14T19:20:28.961760+00:00,Sale 305495,customer_3441
pay_noise_12308,STL20260819001-ORD312308,4431.52,2026-08-17T06:49:14.940972+00:00,Sale 312308,customer_2052
pay_noise_24836,ORD324836,9260.54,2026-08-16T10:05:09.003023+00:00,Sale 324836,customer_4363
pay_noise_17667,STL20260819001-ORD317667,646.64,2026-08-13T23:54:22.567782+00:00,Sale 317667,customer_1934
pay_noise_583,STL20260817001-ORD300583,4394.99,2026-08-16T16:53:36.943781+00:00,Sale 300583,customer_2002
pay_noise_19920,STL20260817001-ORD319920,46940.65,2026-08-14T07:33:04.473284+00:00,Sale 319920,customer_3576
pay_noise_897,ORD300897,266.98,2026-08-14T07:34:15.743121+00:00,Sale 300897,customer_3495
pay_noise_21302,ORD321302,1019.27,2026-08-13T01:32:11.476015+00:00,Sale 321302,customer_3053
pay_noise_15894,ORD315894,1555.87,2026-08-17T20:32:47.639652+00:00,Sale 315894,customer_4348
pay_noise_23469,ORD323469,4663.14,2026-08-14T18:56:11.357720+00:00,Sale 323469,customer_2282
pay_noise_19901,ORD319901,33395.78,2026-08-16T16:42:59.815053+00:00,Sale 319901,customer_1274
pay_noise_1863,ORD301863,80068.51,2026-08-16T21:19:39.710402+00:00,Sale 301863,customer_3664
pay_noise_9484,ORD309484,4184.42,2026-08-16T19:41:12.451993+00:00,Sale 309484,customer_1011
pay_noise_19720,ORD319720,491.59,2026-08-13T06:23:35.878471+00:00,Sale 319720,customer_1522
pay_noise_24208,ORD324208,11200.01,2026-08-13T07:00:38.919020+00:00,Sale 324208,customer_3133
pay_noise_5220,STL20260817001-ORD305220,777.92,2026-08-14T21:56:01.645412+00:00,Sale 305220,customer_3718
pay_noise_11498,ORD311498,29142.59,2026-08-13T22:10:06.324736+00:00,Sale 311498,customer_1887
pay_noise_23458,ORD323458,1242.79,2026-08-15T13:15:46.107630+00:00,Sale 323458,customer_2677
pay_noise_6609,ORD306609,1353.23,2026-08-16T00:56:01.884362+00:00,Sale 306609,customer_1559
pay_noise_14925,STL20260817001-ORD314925,4391.44,2026-08-17T18:09:10.800705+00:00,Sale 314925,customer_4714
pay_noise_16742,ORD316742,1519.35,2026-08-14T06:39:23.693191+00:00,Sale 316742,customer_2124
pay_noise_10485,STL20260817001-ORD310485,1444.77,2026-08-13T18:21:10.109751+00:00,Sale 310485,customer_3407
pay_noise_16158,ORD316158,401.96,2026-08-14T22:58:59.362855+00:00,Sale 316158,customer_1258
pay_noise_24212,ORD324212,2953.65,2026-08-17T10:24:57.907539+00:00,Sale 324212,customer_4462
pay_noise_24718,ORD324718,15045.80,2026-08-13T14:44:01.344483+00:00,Sale 324718,customer_2656
pay_noise_6958,ORD306958,8277.79,2026-08-14T00:43:07.884084+00:00,Sale 306958,customer_4713
pay_noise_12658,STL20260819001-ORD312658,1229.18,2026-08-13T07:50:14.476078+00:00,Sale 312658,customer_2800
pay_noise_15739,ORD315739,3212.65,2026-08-15T06:47:10.333441+00:00,Sale 315739,customer_3033
pay_noise_6614,STL20260819001-ORD306614,8536.95,2026-08-15T03:53:19.108110+00:00,Sale 306614,customer_2752
pay_noise_15659,ORD315659,24804.53,2026-08-13T20:28:16.597037+00:00,Sale 315659,customer_1122
pay_noise_17263,ORD317263,977.57,2026-08-13T05:02:26.494708+00:00,Sale 317263,customer_4207
pay_noise_23755,STL20260816001-ORD323755,398.72,2026-08-15T10:08:59.486454+00:00,Sale 323755,customer_3447
pay_noise_8088,ORD308088,805.06,2026-08-17T23:26:39.938999+00:00,Sale 308088,customer_4720
pay_noise_10942,ORD310942,42581.52,2026-08-16T04:48:53.041205+00:00,Sale 310942,customer_4405
pay_noise_17486,ORD317486,1115.79,2026-08-16T19:13:33.130423+00:00,Sale 317486,customer_4091
pay_noise_2381,STL20260816001-ORD302381,8430.95,2026-08-16T01:17:24.604957+00:00,Sale 302381,customer_1082
pay_noise_1332,ORD301332,3435.78,2026-08-13T23:54:39.266551+00:00,Sale 301332,customer_2186
pay_noise_23267,ORD323267,1334.32,2026-08-14T18:53:54.724324+00:00,Sale 323267,customer_3448
pay_noise_10293,STL20260817001-ORD310293,412.33,2026-08-15T16:37:40.539764+00:00,Sale 310293,customer_3155
pay_noise_18899,ORD318899,1189.47,2026-08-17T01:06:14.910836+00:00,Sale 318899,customer_1921
pay_noise_8913,ORD308913,42974.61,2026-08-13T03:54:18.783392+00:00,Sale 308913,customer_1216
pay_noise_12693,ORD312693,1115.95,2026-08-15T03:58:29.660894+00:00,Sale 312693,customer_2693
pay_noise_18539,ORD318539,9246.59,2026-08-17T14:28:00.817032+00:00,Sale 318539,customer_2084
pay_noise_10708,ORD310708,1290.07,2026-08-16T08:48:27.468314+00:00,Sale 310708,customer_4821
pay_noise_15667,ORD315667,834.38,2026-08-15T10:10:35.468374+00:00,Sale 315667,customer_3976
pay_noise_10679,STL20260819001-ORD310679,33702.28,2026-08-16T08:59:51.407951+00:00,Sale 310679,customer_1608
pay_noise_22262,ORD322262,7160.81,2026-08-13T12:07:56.223435+00:00,Sale 322262,customer_2106
pay_noise_14280,ORD314280,23117.45,2026-08-17T18:29:38.323339+00:00,Sale 314280,customer_1404
pay_noise_10545,ORD310545,7890.03,2026-08-13T21:15:00.244528+00:00,Sale 310545,customer_2506
pay_noise_15158,STL20260816001-ORD315158,1706.83,2026-08-13T01:33:59.260076+00:00,Sale 315158,customer_1290
pay_noise_11436,ORD311436,1644.82,2026-08-17T00:59:52.667009+00:00,Sale 311436,customer_4622
pay_noise_19402,ORD319402,357.38,2026-08-15T04:26:13.239695+00:00,Sale 319402,customer_3913
pay_noise_14020,ORD314020,7154.57,2026-08-13T17:49:47.249343+00:00,Sale 314020,customer_3268
pay_noise_5839,STL20260819001-ORD305839,389.41,2026-08-15T15:13:59.086234+00:00,Sale 305839,customer_1859
pay_noise_4678,ORD304678,671.49,2026-08-16T13:02:43.384699+00:00,Sale 304678,customer_2450
pay_noise_9038,ORD309038,1530.48,2026-08-17T13:41:38.582572+00:00,Sale 309038,customer_3972
pay_noise_11023,ORD311023,1306.15,2026-08-14T20:28:37.237391+00:00,Sale 311023,customer_1566
pay_noise_12588,ORD312588,456.44,2026-08-17T13:50:00.860689+00:00,Sale 312588,customer_3574
pay_noise_9041,ORD309041,767.40,2026-08-15T01:58:38.161190+00:00,Sale 309041,customer_3209
pay_noise_23939,STL20260816001-ORD323939,893.42,2026-08-15T11:30:48.020111+00:00,Sale 323939,customer_2943
pay_noise_719,ORD300719,164980.93,2026-08-15T01:06:10.877797+00:00,Sale 300719,customer_4714
pay_noise_20778,STL20260817001-ORD320778,5196.43,2026-08-16T03:56:05.322026+00:00,Sale 320778,customer_1081
pay_noise_17418,STL20260819001-ORD317418,660.12,2026-08-13T04:01:20.603039+00:00,Sale 317418,customer_3206
pay_noise_6238,STL20260817001-ORD306238,6434.15,2026-08-15T05:43:43.209255+00:00,Sale 306238,customer_3727
pay_noise_2473,ORD302473,1641.43,2026-08-17T12:09:10.755681+00:00,Sale 302473,customer_1429
pay_noise_17112,ORD317112,1289.20,2026-08-17T13:37:15.340083+00:00,Sale 317112,customer_3785
pay_noise_363,ORD300363,46608.62,2026-08-17T05:48:18.861774+00:00,Sale 300363,customer_3891
pay_noise_4139,STL20260817001-ORD304139,2952.80,2026-08-15T06:30:22.558186+00:00,Sale 304139,customer_3712
pay_noise_24436,ORD324436,819.38,2026-08-16T18:21:03.223246+00:00,Sale 324436,customer_4699
pay_noise_3423,ORD303423,1142.31,2026-08-16T04:49:43.451292+00:00,Sale 303423,customer_2711
pay_noise_7097,ORD307097,8580.71,2026-08-15T11:35:54.033782+00:00,Sale 307097,customer_2525
pay_noise_3228,ORD303228,9312.29,2026-08-13T08:01:41.044530+00:00,Sale 303228,customer_1929
pay_noise_19463,ORD319463,1551.33,2026-08-15T12:04:06.972880+00:00,Sale 319463,customer_3635
pay_noise_1828,STL20260816001-ORD301828,1516.32,2026-08-14T04:54:29.497057+00:00,Sale 301828,customer_3867
pay_noise_12058,ORD312058,443.82,2026-08-16T22:02:37.931108+00:00,Sale 312058,customer_3871
pay_noise_2249,ORD302249,2754.60,2026-08-14T16:53:07.286735+00:00,Sale 302249,customer_4923
pay_noise_11432,ORD311432,1298.44,2026-08-13T11:24:55.055586+00:00,Sale 311432,customer_4247
pay_noise_11985,STL20260819001-ORD311985,305.83,2026-08-13T15:22:37.546358+00:00,Sale 311985,customer_4589
pay_noise_20163,ORD320163,419.17,2026-08-17T14:18:51.866034+00:00,Sale 320163,customer_4630
pay_noise_1467,ORD301467,655.31,2026-08-16T13:36:01.129994+00:00,Sale 301467,customer_4016
pay_noise_938,ORD300938,976.28,2026-08-14T07:10:20.260709+00:00,Sale 300938,customer_3284
pay_noise_8283,STL20260816001-ORD308283,136.23,2026-08-15T14:32:36.517147+00:00,Sale 308283,customer_3220
pay_noise_7402,ORD307402,1347.12,2026-08-16T16:15:57.579425+00:00,Sale 307402,customer_4543
pay_noise_15146,STL20260816001-ORD315146,4610.03,2026-08-14T22:44:50.631299+00:00,Sale 315146,customer_1892
pay_noise_4795,ORD304795,589.97,2026-08-14T20:39:36.983230+00:00,Sale 304795,customer_1051
pay_noise_17433,ORD317433,882.93,2026-08-17T15:04:59.104728+00:00,Sale 317433,customer_3831
pay_noise_10639,ORD310639,3052.88,2026-08-13T12:35:05.050549+00:00,Sale 310639,customer_4785
pay_noise_4383,ORD304383,1908.16,2026-08-15T11:22:11.101229+00:00,Sale 304383,customer_3885
pay_noise_22603,STL20260819001-ORD322603,3057.28,2026-08-13T10:59:57.983873+00:00,Sale 322603,customer_1218
pay_noise_21173,ORD321173,6323.84,2026-08-14T07:29:28.824729+00:00,Sale 321173,customer_1822
pay_noise_21983,ORD321983,203024.94,2026-08-16T18:45:50.650562+00:00,Sale 321983,customer_2450
pay_noise_15552,ORD315552,2055.18,2026-08-16T19:52:54.094007+00:00,Sale 315552,customer_4898
pay_noise_20325,ORD320325,1799.29,2026-08-16T00:50:42.508911+00:00,Sale 320325,customer_1210
pay_noise_12697,ORD312697,1595.54,2026-08-13T21:04:04.401161+00:00,Sale 312697,customer_3759
pay_noise_692,STL20260819001-ORD300692,423.72,2026-08-16T09:44:27.323712+00:00,Sale 300692,customer_3434
pay_noise_13165,ORD313165,5811.25,2026-08-14T18:28:13.320123+00:00,Sale 313165,customer_3564
pay_noise_1076,ORD301076,919.24,2026-08-14T23:17:53.106159+00:00,Sale 301076,customer_3343
pay_noise_19949,ORD319949,296.85,2026-08-16T04:30:07.341487+00:00,Sale 319949,customer_1730
pay_noise_21533,ORD321533,9105.83,2026-08-14T18:53:40.862484+00:00,Sale 321533,customer_1129
pay_noise_5401,ORD305401,8544.61,2026-08-14T00:02:05.605779+00:00,Sale 305401,customer_1521
pay_noise_12173,STL20260819001-ORD312173,49933.33,2026-08-14T00:30:59.579733+00:00,Sale 312173,customer_3121
pay_noise_10364,ORD310364,26368.78,2026-08-13T10:23:47.960304+00:00,Sale 310364,customer_3784
pay_noise_5444,ORD305444,37163.94,2026-08-13T03:27:13.663422+00:00,Sale 305444,customer_2662
pay_noise_15344,ORD315344,36962.43,2026-08-15T14:46:01.592919+00:00,Sale 315344,customer_3424
pay_noise_19656,ORD319656,1296.19,2026-08-17T22:29:29.364779+00:00,Sale 319656,customer_1909
pay_noise_7152,ORD307152,95769.04,2026-08-14T07:57:17.140293+00:00,Sale 307152,customer_1563
pay_noise_6577,ORD306577,9103.98,2026-08-17T05:01:26.972920+00:00,Sale 306577,customer_2728
pay_noise_8185,ORD308185,5625.19,2026-08-13T22:35:04.999934+00:00,Sale 308185,customer_3290
pay_noise_2843,ORD302843,1843.23,2026-08-14T23:51:57.482185+00:00,Sale 302843,customer_1844
pay_noise_2371,ORD302371,672.91,2026-08-13T13:29:02.725921+00:00,Sale 302371,customer_4093
pay_noise_24712,ORD324712,36192.79,2026-08-15T19:55:54.234671+00:00,Sale 324712,customer_3164
pay_noise_13955,ORD313955,6871.97,2026-08-15T13:22:23.869385+00:00,Sale 313955,customer_4199
pay_noise_4722,ORD304722,961.70,2026-08-14T02:09:48.954421+00:00,Sale 304722,customer_3770
pay_noise_24564,STL20260817001-ORD324564,22910.08,2026-08-13T15:34:30.163349+00:00,Sale 324564,customer_2165
pay_noise_11873,STL20260816001-ORD311873,1491.20,2026-08-15T17:18:45.349054+00:00,Sale 311873,customer_3936
pay_noise_1547,STL20260819001-ORD301547,4153.63,2026-08-17T13:19:05.852871+00:00,Sale 301547,customer_3901
pay_noise_21481,STL20260816001-ORD321481,19479.04,2026-08-17T04:23:31.051160+00:00,Sale 321481,customer_4757
pay_noise_17332,ORD317332,1246.45,2026-08-15T15:12:27.751495+00:00,Sale 317332,customer_1513
pay_noise_11211,ORD311211,8459.38,2026-08-13T22:30:54.741325+00:00,Sale 311211,customer_2308
pay_noise_4348,ORD304348,4510.38,2026-08-15T22:10:26.329560+00:00,Sale 304348,customer_2463
pay_noise_8566,ORD308566,2925.73,2026-08-14T00:56:18.994131+00:00,Sale 308566,customer_1504
pay_noise_22016,ORD322016,1937.46,2026-08-14T19:30:06.120498+00:00,Sale 322016,customer_3624
pay_noise_4576,ORD304576,3518.23,2026-08-15T08:54:42.639098+00:00,Sale 304576,customer_4041
pay_noise_16483,ORD316483,1463.42,2026-08-15T00:01:34.120936+00:00,Sale 316483,customer_3605
pay_vel_41,ORD_VEL_41,100.00,2026-08-15T12:20:30+00:00,Micro payment,spammer_account
pay_noise_22651,ORD322651,359.32,2026-08-14T13:19:58.085220+00:00,Sale 322651,customer_1725
pay_noise_23997,ORD323997,2188.80,2026-08-16T23:26:53.141020+00:00,Sale 323997,customer_3811
pay_noise_12671,ORD312671,1103.24,2026-08-16T05:07:30.877729+00:00,Sale 312671,customer_3155
pay_noise_6360,ORD306360,4343.56,2026-08-13T02:11:54.864198+00:00,Sale 306360,customer_2358
pay_noise_22438,ORD322438,981.57,2026-08-16T20:08:05.989364+00:00,Sale 322438,customer_1176
pay_noise_11898,STL20260819001-ORD311898,1748.50,2026-08-17T18:58:53.260570+00:00,Sale 311898,customer_2407
pay_noise_11810,STL20260819001-ORD311810,8998.81,2026-08-14T06:04:39.208072+00:00,Sale 311810,customer_4236
pay_noise_20873,ORD320873,8150.00,2026-08-14T11:45:03.954931+00:00,Sale 320873,customer_2411
pay_noise_8753,ORD308753,1649.73,2026-08-17T21:02:03.711269+00:00,Sale 308753,customer_4939
pay_noise_15648,STL20260817001-ORD315648,654.19,2026-08-13T02:40:00.833635+00:00,Sale 315648,customer_4918
pay_noise_12677,ORD312677,712.65,2026-08-17T06:21:15.985346+00:00,Sale 312677,customer_4825
pay_noise_4680,ORD304680,335.27,2026-08-15T05:21:47.330001+00:00,Sale 304680,customer_1601
pay_noise_13163,ORD313163,1819.70,2026-08-15T16:18:40.263304+00:00,Sale 313163,customer_2633
pay_noise_6515,ORD306515,27945.64,2026-08-16T02:21:38.954085+00:00,Sale 306515,customer_3659
pay_noise_21929,STL20260819001-ORD321929,1774.21,2026-08-14T03:36:27.167015+00:00,Sale 321929,customer_3020
pay_noise_17026,ORD317026,2893.46,2026-08-14T14:38:51.069629+00:00,Sale 317026,customer_3323
pay_noise_14918,ORD314918,611.77,2026-08-16T04:16:02.816236+00:00,Sale 314918,customer_4163
pay_noise_20269,ORD320269,37612.63,2026-08-15T10:35:48.206449+00:00,Sale 320269,customer_3619
pay_noise_8642,STL20260819001-ORD308642,1254.99,2026-08-16T23:45:03.526596+00:00,Sale 308642,customer_1645
pay_noise_1343,ORD301343,858.84,2026-08-14T10:59:58.890197+00:00,Sale 301343,customer_1315
pay_noise_13009,ORD313009,511.29,2026-08-16T14:09:45.941629+00:00,Sale 313009,customer_4020
pay_noise_14320,STL20260819001-ORD314320,6020.97,2026-08-14T02:49:09.072727+00:00,Sale 314320,customer_1820
pay_noise_125,STL20260816001-ORD300125,755.32,2026-08-13T03:06:13.633512+00:00,Sale 300125,customer_4425
pay_noise_5996,STL20260817001-ORD305996,9972.36,2026-08-14T04:21:36.386219+00:00,Sale 305996,customer_2083
pay_noise_10148,ORD310148,4025.46,2026-08-15T00:01:46.993392+00:00,Sale 310148,customer_2429
pay_noise_18701,ORD318701,395.70,2026-08-16T09:32:59.628979+00:00,Sale 318701,customer_3264
pay_noise_22734,STL20260817001-ORD322734,1741.13,2026-08-17T11:50:20.362878+00:00,Sale 322734,customer_3023
pay_noise_18087,ORD318087,9280.85,2026-08-16T04:32:04.106161+00:00,Sale 318087,customer_2780
pay_noise_15932,ORD315932,3638.77,2026-08-14T00:56:21.240214+00:00,Sale 315932,customer_4482
pay_noise_6631,ORD306631,789.74,2026-08-15T23:05:31.365363+00:00,Sale 306631,customer_4925
pay_noise_9135,ORD309135,39938.70,2026-08-16T06:48:45.414584+00:00,Sale 309135,customer_1829
pay_noise_1919,ORD301919,501.94,2026-08-15T01:17:10.630844+00:00,Sale 301919,customer_1029
pay_noise_9099,ORD309099,30700.72,2026-08-17T14:45:52.644842+00:00,Sale 309099,customer_4027
pay_noise_23869,ORD323869,387.48,2026-08-14T09:58:44.927012+00:00,Sale 323869,customer_2019
pay_noise_23118,ORD323118,313.19,2026-08-17T18:26:27.989775+00:00,Sale 323118,customer_3663
pay_noise_12150,ORD312150,1940.44,2026-08-17T14:58:56.463515+00:00,Sale 312150,customer_4763
pay_noise_4874,STL20260817001-ORD304874,8541.48,2026-08-15T17:24:08.062166+00:00,Sale 304874,customer_3403
pay_noise_23065,ORD323065,6946.54,2026-08-13T14:33:29.983860+00:00,Sale 323065,customer_2965
pay_noise_403,ORD300403,244.84,2026-08-15T06:24:42.753678+00:00,Sale 300403,customer_2872
pay_noise_20300,STL20260816001-ORD320300,1357.43,2026-08-14T05:56:15.044707+00:00,Sale 320300,customer_4729
pay_noise_19331,ORD319331,1768.53,2026-08-13T09:09:19.098828+00:00,Sale 319331,customer_4551
pay_noise_24584,ORD324584,1292.07,2026-08-15T10:59:55.067443+00:00,Sale 324584,customer_4221
